refset;algorithm;variation;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
Teslovich;SVM;normal;2000;89,0;92,0;65,36541180629199;0,5551857782104763;12,0;20,0;36,0;46,0;17,01086956521739;10,5;62,26516144230627;0,5046948954613915;6,0;14,0;26,0;40,0;18,217391304347824;12,0
Teslovich;SVM;graphlet;100;22,0;22,0;75,23744911804614;0,6817182817182817;9,0;19,0;22,0;22,0;1,9545454545454546;2,0;72,93080054274084;0,658991008991009;8,0;19,0;21,0;22,0;2,090909090909091;2,0
Teslovich;SVM;graphlet;500;60,0;63,0;60,86142322097379;0,4714932312141552;12,0;24,0;34,0;51,0;6,73015873015873;5,0;61,92129629629629;0,47957487368208906;10,0;22,0;38,0;53,0;6,603174603174603;5,0
Teslovich;SVM;graphlet;1000;76,0;79,0;64,64204044150746;0,5000924314326204;14,0;22,0;35,0;52,0;10,164556962025317;6,0;59,401905481633435;0,4168321158513913;2,0;12,0;32,0;46,0;11,848101265822784;7,0
Teslovich;SVM;graphlet;2000;89,0;92,0;67,02419877459644;0,5539553507364254;17,0;26,0;36,0;48,0;15,891304347826088;10,0;59,84279067713011;0,4335598974398217;2,0;11,0;18,0;36,0;19,684782608695652;12,0
Teslovich;SVM;autoencode;100;22,0;22,0;66,82496607869743;0,5169330669330668;8,0;18,0;20,0;22,0;2,5454545454545454;2,0;60,651289009497965;0,4119880119880119;7,0;17,0;21,0;22,0;2,8181818181818183;2,5
Teslovich;SVM;autoencode;500;60,0;63,0;65,09592601085379;0,5346232970367064;12,0;29,0;34,0;54,0;6,063492063492063;4,0;60,48026048026047;0,47271923135860255;8,0;22,0;34,0;52,0;6,682539682539683;5,0
Teslovich;SVM;autoencode;1000;76,0;79,0;66,66186506293103;0,537615307601401;16,0;28,0;38,0;50,0;9,79746835443038;6,0;59,95654638201399;0,45449606436211837;4,0;19,0;35,0;46,0;12,0;6,0
Teslovich;SVM;autoencode;2000;89,0;92,0;70,91783757511489;0,622391807452698;23,0;38,0;45,0;51,0;14,91304347826087;6,5;61,29912101179345;0,48441632831245124;4,0;18,0;27,0;40,0;19,543478260869566;12,0
Teslovich;SVM;combi;100;22,0;22,0;78,56173677069201;0,7728021978021978;13,0;19,0;21,0;22,0;2,0454545454545454;1,0;81,27544097693352;0,7876623376623377;15,0;19,0;21,0;22,0;1,9545454545454546;1,0
Teslovich;SVM;combi;500;60,0;63,0;67,01699406354302;0,5671428230807777;16,0;32,0;38,0;54,0;5,920634920634921;3,0;64,55789580789582;0,5597632337357762;13,0;29,0;37,0;51,0;6,396825396825397;4,0
Teslovich;SVM;combi;1000;76,0;79,0;65,9848389362047;0,5175772858477853;17,0;28,0;40,0;50,0;10,367088607594937;5,0;58,846364920424996;0,42010261954032063;1,0;14,0;33,0;44,0;12,291139240506329;7,0
Teslovich;SVM;combi;2000;89,0;92,0;70,17018675621539;0,6145264360759577;24,0;32,0;42,0;53,0;15,173913043478262;7,5;60,56865531000162;0,46801352701167026;2,0;17,0;23,0;37,0;19,597826086956523;13,0
Teslovich;DT;normal;100;22,0;22,0;65,50203527815468;0,5953296703296703;9,0;17,0;19,0;22,0;2,727272727272727;2,0;65,80732700135687;0,562987012987013;9,0;17,0;20,0;22,0;2,590909090909091;2,0
Teslovich;DT;normal;500;60,0;63,0;67,68834874773879;0,5884995744735197;13,0;31,0;42,0;52,0;5,857142857142857;4,0;68,91534391534393;0,6036954298138508;15,0;24,0;37,0;59,0;5,396825396825397;4,0
Teslovich;DT;normal;1000;76,0;79,0;70,94324504384464;0,615835409543722;18,0;31,0;44,0;59,0;8,69620253164557;5,0;71,69667035527605;0,6360967022453349;8,0;26,0;41,0;65,0;7,746835443037975;5,0
Teslovich;DT;normal;2000;89,0;92,0;73,68898756922351;0,6513848927361984;19,0;36,0;44,0;57,0;12,934782608695652;6,5;78,28405895257586;0,7046949246877886;9,0;28,0;42,0;67,0;9,75;6,0
Teslovich;DT;graphlet;100;22,0;22,0;66,9606512890095;0,6467032967032967;10,0;16,0;19,0;22,0;2,727272727272727;2,0;67,19810040705563;0,5922077922077922;10,0;16,0;21,0;22,0;2,5;2,0
Teslovich;DT;graphlet;500;60,0;63,0;68,52913450024205;0,591922506448242;15,0;33,0;42,0;51,0;5,809523809523809;3,0;70,52681115181116;0,5998472555709397;14,0;30,0;41,0;58,0;5,222222222222222;4,0
Teslovich;DT;graphlet;1000;76,0;79,0;70,2049984694888;0,6077582629837731;18,0;29,0;42,0;58,0;8,835443037974683;5,0;73,03446600631561;0,6669480777638441;17,0;28,0;42,0;65,0;7,468354430379747;5,0
Teslovich;DT;graphlet;2000;89,0;92,0;72,89807205137268;0,649393189690054;20,0;35,0;42,0;57,0;13,434782608695652;7,5;76,59123367540747;0,6928928845269108;6,0;25,0;37,0;68,0;10,597826086956522;7,0
Teslovich;DT;autoencode;100;22,0;22,0;72,35413839891451;0,6972277722277722;12,0;17,0;20,0;22,0;2,409090909090909;1,0;64,51831750339213;0,583091908091908;8,0;17,0;20,0;22,0;2,5454545454545454;2,0
Teslovich;DT;autoencode;500;60,0;63,0;67,43101735076053;0,5711179686159581;12,0;30,0;41,0;53,0;5,809523809523809;4,0;66,98590761090762;0,5817493058334354;12,0;28,0;36,0;57,0;5,809523809523809;5,0
Teslovich;DT;autoencode;1000;76,0;79,0;70,93739308929182;0,6199568083918532;20,0;32,0;45,0;58,0;8,759493670886076;5,0;72,73352945939382;0,6791958450102423;14,0;26,0;40,0;65,0;7,569620253164557;5,0
Teslovich;DT;autoencode;2000;89,0;92,0;73,36275332862023;0,6456666537775018;22,0;35,0;42,0;58,0;13,26086956521739;6,5;76,101863985041;0,7032380941243406;11,0;25,0;39,0;63,0;10,826086956521738;7,0
Teslovich;DT;combi;100;22,0;22,0;70,5563093622795;0,6647602397602399;11,0;17,0;21,0;22,0;2,409090909090909;1,5;71,09905020352781;0,6705044955044954;11,0;18,0;19,0;22,0;2,3181818181818183;1,5
Teslovich;DT;combi;500;60,0;63,0;67,04629417309995;0,5728302558376679;15,0;31,0;38,0;53,0;6,031746031746032;4,0;65,99257224257225;0,5728747792666893;12,0;27,0;36,0;56,0;5,984126984126984;5,0
Teslovich;DT;combi;1000;76,0;79,0;70,31393485424132;0,6114693020260757;18,0;29,0;44,0;58,0;8,886075949367088;5,0;72,14425161714033;0,64266293101959;12,0;24,0;39,0;66,0;7,658227848101266;6,0
Teslovich;DT;combi;2000;89,0;92,0;73,91451631907624;0,6489024622635283;23,0;33,0;40,0;59,0;12,891304347826088;7,0;76,87281909333176;0,70568689607805;10,0;28,0;38,0;66,0;10,521739130434783;7,0
Teslovich;KNN;normal;100;22,0;22,0;59,02306648575305;0,4976023976023976;8,0;15,0;19,0;22,0;3,0;2,5;65,43419267299865;0,5797702297702297;9,0;16,0;20,0;22,0;2,5454545454545454;2,0
Teslovich;KNN;normal;500;60,0;63,0;63,6525771357232;0,5094649326864717;11,0;28,0;37,0;50,0;6,428571428571429;4,0;68,84411884411885;0,608967821619659;14,0;27,0;41,0;57,0;5,555555555555555;4,0
Teslovich;KNN;normal;1000;76,0;79,0;63,45589426868574;0,5197817955702323;8,0;20,0;38,0;52,0;10,822784810126583;6,0;74,67634701717454;0,6640702445267161;11,0;31,0;46,0;68,0;6,987341772151899;5,0
Teslovich;KNN;normal;2000;89,0;92,0;63,97118386944738;0,521614037934251;3,0;13,0;27,0;48,0;17,98913043478261;9,0;79,35261119863367;0,7272250429305102;14,0;32,0;48,0;72,0;9,543478260869565;5,0
Teslovich;KNN;graphlet;100;22,0;22,0;66,14654002713705;0,6063686313686314;10,0;16,0;20,0;22,0;2,6818181818181817;2,0;63,77204884667572;0,5374875124875126;7,0;18,0;21,0;22,0;2,5;2,0
Teslovich;KNN;graphlet;500;60,0;63,0;66,23480853015363;0,5392100662471423;14,0;29,0;39,0;51,0;6,079365079365079;4,0;69,89341676841677;0,6201214519123558;14,0;31,0;40,0;58,0;5,380952380952381;4,0
Teslovich;KNN;graphlet;1000;76,0;79,0;65,2902569458199;0,5444083269286228;9,0;24,0;38,0;54,0;10,30379746835443;6,0;75,00877169307172;0,6724381349546092;16,0;31,0;45,0;68,0;6,924050632911392;5,0
Teslovich;KNN;graphlet;2000;89,0;92,0;63,9989837398374;0,5217840762358297;3,0;13,0;29,0;48,0;17,97826086956522;9,0;79,5027900881933;0,7297939290220965;16,0;32,0;48,0;72,0;9,48913043478261;5,0
Teslovich;KNN;autoencode;100;22,0;22,0;62,31343283582089;0,5191308691308691;8,0;16,0;21,0;22,0;2,6818181818181817;2,0;65,5359565807327;0,5399350649350649;8,0;18,0;22,0;22,0;2,409090909090909;2,0
Teslovich;KNN;autoencode;500;60,0;63,0;64,01946546408826;0,5165251178716569;12,0;28,0;37,0;51,0;6,380952380952381;4,0;70,28769841269842;0,6206726146479814;15,0;31,0;41,0;57,0;5,365079365079365;4,0
Teslovich;KNN;autoencode;1000;76,0;79,0;63,709779066208114;0,5255076534492144;8,0;21,0;39,0;52,0;10,759493670886076;6,0;74,84818223529729;0,6698587842425185;15,0;30,0;45,0;68,0;6,962025316455696;5,0
Teslovich;KNN;autoencode;2000;89,0;92,0;64,03525244491574;0,5223364161140123;3,0;13,0;29,0;48,0;17,967391304347824;9,0;79,51420073911571;0,730606184704674;16,0;33,0;47,0;72,0;9,48913043478261;5,0
Teslovich;KNN;combi;100;22,0;22,0;80,05427408412483;0,7649350649350649;15,0;18,0;21,0;22,0;1,9090909090909092;1,0;76,0515603799186;0,6853896103896104;12,0;19,0;22,0;22,0;2,0;1,0
Teslovich;KNN;combi;500;60,0;63,0;65,1800045861041;0,5265815293251273;14,0;30,0;38,0;51,0;6,238095238095238;4,0;71,2428774928775;0,6380584300852675;16,0;32,0;40,0;58,0;5,222222222222222;3,0
Teslovich;KNN;combi;1000;76,0;79,0;63,4630966742892;0,5178666376604861;8,0;22,0;39,0;52,0;10,822784810126583;6,0;74,8427842703301;0,6654053720997247;13,0;31,0;45,0;68,0;6,962025316455696;5,0
Teslovich;KNN;combi;2000;89,0;92,0;63,929392011311414;0,5211441378081879;3,0;13,0;28,0;48,0;18,0;9,0;79,36641440539466;0,7277558545049465;14,0;33,0;46,0;71,0;9,554347826086957;5,5
Teslovich;RF;normal;100;22,0;22,0;60,10854816824966;0,49547952047952054;8,0;15,0;19,0;22,0;3,0454545454545454;2,0;57,29308005427408;0,4496503496503496;7,0;16,0;20,0;21,0;3,1363636363636362;3,0
Teslovich;RF;normal;500;60,0;63,0;65,9125073250274;0,5636803206455407;11,0;28,0;39,0;53,0;5,888888888888889;4,0;63,20461945461944;0,5350910500625303;10,0;29,0;35,0;48,0;6,555555555555555;4,0
Teslovich;RF;normal;1000;76,0;79,0;67,70441327403353;0,5830997362121282;13,0;26,0;38,0;56,0;9,177215189873417;6,0;63,47197106690777;0,5131242808262336;9,0;22,0;34,0;53,0;10,468354430379748;6,0
Teslovich;RF;normal;2000;89,0;92,0;68,68869300106044;0,5954566223832388;10,0;23,0;35,0;50,0;14,847826086956522;9,0;62,995995229611744;0,49671028505906656;2,0;11,0;24,0;47,0;18,391304347826086;10,0
Teslovich;RF;graphlet;100;22,0;22,0;69,16553595658073;0,6893356643356643;11,0;17,0;19,0;22,0;2,6363636363636362;1,5;65,3663500678426;0,5758741258741259;8,0;17,0;20,0;21,0;2,727272727272727;2,0
Teslovich;RF;graphlet;500;60,0;63,0;65,0806389971719;0,5415912976666938;11,0;29,0;39,0;53,0;6,26984126984127;4,0;62,040852665852675;0,5086337404065351;10,0;24,0;36,0;53,0;6,682539682539683;5,0
Teslovich;RF;graphlet;1000;76,0;79,0;67,36725066172102;0,5635595752592057;12,0;24,0;37,0;55,0;9,417721518987342;6,0;62,1922035392657;0,49561324041304305;8,0;21,0;36,0;47,0;11,215189873417721;7,0
Teslovich;RF;graphlet;2000;89,0;92,0;67,8985139036173;0,5727936429446215;11,0;24,0;36,0;49,0;15,51086956521739;9,5;61,09925057789426;0,45456769016604515;2,0;14,0;23,0;42,0;19,891304347826086;12,5
Teslovich;RF;autoencode;100;22,0;22,0;57,83582089552238;0,39652847152847154;6,0;16,0;18,0;21,0;3,272727272727273;2,0;55,97014925373135;0,40247252747252743;6,0;16,0;18,0;21,0;3,272727272727273;2,5
Teslovich;RF;autoencode;500;60,0;63,0;64,14940508038421;0,5079804975614762;12,0;29,0;37,0;51,0;6,619047619047619;4,0;61,431623931623925;0,4864642627326766;9,0;26,0;37,0;46,0;6,904761904761905;5,0
Teslovich;RF;autoencode;1000;76,0;79,0;65,84709292903831;0,536230770705377;12,0;25,0;34,0;56,0;10,20253164556962;6,0;60,67177674016895;0,47091657097776485;10,0;21,0;31,0;51,0;12,189873417721518;7,0
Teslovich;RF;autoencode;2000;89,0;92,0;68,10379109225875;0,581466399699613;15,0;28,0;36,0;49,0;16,293478260869566;9,0;60,04910260751779;0,45203237896733306;7,0;16,0;22,0;42,0;21,358695652173914;12,0
Teslovich;RF;combi;100;22,0;22,0;60,345997286295805;0,44580419580419584;8,0;16,0;18,0;21,0;3,227272727272727;2,0;61,02442333785617;0,4825174825174825;7,0;17,0;18,0;21,0;3,0;2,0
Teslovich;RF;combi;500;60,0;63,0;64,5850849703177;0,5247531598898467;12,0;27,0;36,0;52,0;6,523809523809524;4,0;61,701261701261714;0,4946345486816171;9,0;26,0;36,0;49,0;7,079365079365079;4,0
Teslovich;RF;combi;1000;76,0;79,0;66,33325530727262;0,5348789019042627;11,0;25,0;37,0;57,0;9,89873417721519;6,0;60,72845537232463;0,4744064719378274;9,0;19,0;32,0;49,0;11,759493670886076;8,0
Teslovich;RF;combi;2000;89,0;92,0;68,48746612466124;0,5786361630671017;15,0;29,0;35,0;50,0;15,73913043478261;9,0;60,60417556206659;0,46352035622188487;5,0;16,0;23,0;40,0;20,369565217391305;12,5
DeRycke;LR;normal;100;29,0;36,0;71,71516754850089;0,764367816091954;21,0;30,0;34,0;36,0;2,138888888888889;1,0;80,15873015873017;0,8013584117032394;21,0;34,0;36,0;36,0;1,6944444444444444;1,0
DeRycke;LR;normal;500;76,0;116,0;60,15691478585031;0,4732594285677458;13,0;38,0;60,0;86,0;8,267241379310345;5,0;72,03442197820009;0,6286031986998323;30,0;63,0;80,0;94,0;6,206896551724138;3,0
DeRycke;LR;normal;1000;95,0;157,0;58,90519224997499;0,48453065123032857;15,0;33,0;48,0;86,0;15,095541401273886;9,0;72,20895721479307;0,6440421407636268;31,0;64,0;82,0;109,0;9,9171974522293;5,0
DeRycke;LR;normal;2000;106,0;175,0;56,73973620657626;0,4765584926956336;18,0;22,0;28,0;53,0;25,2;17,0;76,93746981237229;0,7444086135009257;31,0;64,0;82,0;109,0;12,17142857142857;7,0
DeRycke;LR;graphlet;100;29,0;36,0;70,17195767195767;0,7719958202716823;21,0;30,0;33,0;36,0;2,2222222222222223;1,0;75,9920634920635;0,7988505747126436;22,0;32,0;34,0;36,0;1,9722222222222223;1,0
DeRycke;LR;graphlet;500;76,0;116,0;60,15691478585031;0,4732594285677458;13,0;38,0;60,0;86,0;8,267241379310345;5,0;71,55375015195105;0,6253931809017137;28,0;61,0;80,0;94,0;6,267241379310345;3,0
DeRycke;LR;graphlet;1000;95,0;157,0;59,03191382932603;0,487162230177697;17,0;33,0;48,0;86,0;15,070063694267516;9,0;72,20895721479307;0,6440421407636268;31,0;64,0;82,0;109,0;9,9171974522293;5,0
DeRycke;LR;graphlet;2000;106,0;175,0;56,73973620657626;0,4765584926956336;18,0;22,0;28,0;53,0;25,2;17,0;76,92171651495448;0,7441892190296665;31,0;63,0;82,0;109,0;12,177142857142858;7,0
DeRycke;LR;autoencode;100;29,0;36,0;63,888888888888886;0,6754440961337513;17,0;29,0;33,0;36,0;2,388888888888889;2,0;76,16843033509699;0,7668756530825497;20,0;32,0;35,0;36,0;1,8888888888888888;1,0
DeRycke;LR;autoencode;500;76,0;116,0;65,41492767129948;0,5217571894520555;27,0;49,0;67,0;87,0;7,491379310344827;4,0;69,81340410875644;0,5995113194699819;25,0;59,0;72,0;93,0;6,448275862068965;3,0
DeRycke;LR;autoencode;1000;95,0;157,0;62,26998365958581;0,5045127080068431;21,0;42,0;60,0;93,0;14,235668789808917;8,0;70,17224130456532;0,6244215399275546;24,0;56,0;75,0;105,0;10,503184713375797;6,0
DeRycke;LR;autoencode;2000;106,0;175,0;58,09994426899499;0,48201685410875483;27,0;31,0;34,0;58,0;24,66857142857143;16,0;75,98120007430799;0,7333891431451306;16,0;57,0;80,0;107,0;12,588571428571429;7,0
DeRycke;LR;combi;100;29,0;36,0;69,37830687830687;0,7256008359456636;18,0;31,0;33,0;36,0;2,2222222222222223;1,5;80,35714285714286;0,8327063740856846;22,0;33,0;35,0;36,0;1,7777777777777777;1,0
DeRycke;LR;combi;500;76,0;116,0;69,24510717614166;0,5496256351726346;29,0;56,0;72,0;92,0;6,637931034482759;4,0;71,74115644880263;0,610952913258542;22,0;58,0;77,0;95,0;5,853448275862069;3,5
DeRycke;LR;combi;1000;95,0;157,0;61,44129122619801;0,501033534767901;22,0;42,0;58,0;88,0;14,426751592356688;9,0;70,81852135925567;0,6261938128260164;23,0;54,0;77,0;107,0;10,184713375796179;6,0
DeRycke;LR;combi;2000;106,0;175,0;57,60334386030096;0,4810068075876638;26,0;27,0;31,0;55,0;24,857142857142858;16,0;75,87189299647036;0,7335043866307694;17,0;55,0;81,0;107,0;12,651428571428571;7,0
DeRycke;SVM;normal;100;29,0;36,0;73,69929453262787;0,7199582027168235;21,0;31,0;35,0;35,0;2,111111111111111;1,0;64,61640211640211;0,574712643678161;15,0;31,0;35,0;35,0;2,361111111111111;2,0
DeRycke;SVM;normal;500;76,0;116,0;74,3704161432797;0,6789433194056897;33,0;60,0;82,0;97,0;5,663793103448276;3,0;60,46284290287288;0,49389964918031054;11,0;33,0;57,0;87,0;8,327586206896552;6,0
DeRycke;SVM;normal;1000;95,0;157,0;73,84149798245907;0,6547638157240016;34,0;59,0;83,0;117,0;8,980891719745223;5,0;63,5156901323907;0,5344789963359257;14,0;36,0;59,0;95,0;13,375796178343949;8,0
DeRycke;SVM;normal;2000;106,0;175,0;72,65755155117964;0,6797031663453417;38,0;50,0;65,0;102,0;14,874285714285714;8,0;62,13984766858629;0,5757561348154447;8,0;27,0;38,0;71,0;22,228571428571428;13,0
DeRycke;SVM;graphlet;100;29,0;36,0;71,2962962962963;0,7140020898641588;19,0;32,0;35,0;36,0;2,0;1,0;61,419753086419746;0,5588296760710553;12,0;32,0;35,0;36,0;2,2222222222222223;2,0
DeRycke;SVM;graphlet;500;76,0;116,0;82,7044248146197;0,7930765475840239;46,0;85,0;93,0;101,0;4,112068965517241;2,0;60,715588151870016;0,5169449651105816;19,0;38,0;54,0;82,0;7,948275862068965;6,5
DeRycke;SVM;graphlet;1000;95,0;157,0;81,17384199819921;0,759880400599357;53,0;88,0;103,0;129,0;6,987261146496815;2,0;61,351585687131085;0,5707962940355922;18,0;43,0;63,0;89,0;14,630573248407643;8,0
DeRycke;SVM;graphlet;2000;106,0;175,0;82,36834478915102;0,8033116718720708;57,0;89,0;100,0;133,0;9,982857142857142;3,0;59,204458480401264;0,544902098331079;1,0;25,0;41,0;69,0;24,685714285714287;14,0
DeRycke;SVM;autoencode;100;29,0;36,0;65,65255731922399;0,6723092998955068;18,0;30,0;34,0;35,0;2,4166666666666665;1,5;59,413580246913575;0,5746081504702194;12,0;30,0;34,0;35,0;2,5833333333333335;2,0
DeRycke;SVM;autoencode;500;76,0;116,0;80,65055310182746;0,7425309296735086;49,0;76,0;83,0;102,0;4,258620689655173;2,0;58,17344706025365;0,45256600757673715;12,0;31,0;56,0;79,0;8,568965517241379;6,0
DeRycke;SVM;autoencode;1000;95,0;157,0;80,96942008203555;0,7462016445099501;50,0;94,0;105,0;126,0;6,834394904458598;2,0;58,4079767899423;0,46348739206672435;6,0;27,0;45,0;80,0;15,165605095541402;10,0
DeRycke;SVM;autoencode;2000;106,0;175,0;81,22154932193943;0,7699718074506617;59,0;92,0;100,0;132,0;10,6;3,0;58,14363737692736;0,47655542089285685;2,0;9,0;25,0;70,0;24,742857142857144;15,0
DeRycke;SVM;combi;100;29,0;36,0;73,76543209876543;0,7715778474399165;19,0;33,0;35,0;36,0;1,9166666666666667;1,0;61,353615520282204;0,6561128526645768;14,0;30,0;35,0;36,0;2,2777777777777777;2,0
DeRycke;SVM;combi;500;76,0;116,0;84,70764617691154;0,8056234595084034;52,0;82,0;94,0;107,0;3,646551724137931;2,0;59,80185582884234;0,5061520480424213;13,0;37,0;60,0;78,0;8,362068965517242;5,0
DeRycke;SVM;combi;1000;95,0;157,0;85,06969686864308;0,7958459734400883;56,0;97,0;113,0;131,0;5,101910828025478;2,0;60,35165238269917;0,5295297756714946;18,0;36,0;60,0;83,0;14,605095541401274;9,0
DeRycke;SVM;combi;2000;106,0;175,0;85,9219765929779;0,8259084392520444;64,0;106,0;111,0;137,0;7,777142857142858;2,0;59,51068177596136;0,49987162353244746;5,0;13,0;26,0;71,0;22,874285714285715;15,0
DeRycke;DT;normal;100;29,0;36,0;72,2663139329806;0,7191222570532915;20,0;31,0;35,0;36,0;1,9722222222222223;1,0;75,63932980599648;0,6795193312434692;19,0;34,0;35,0;36,0;1,8333333333333333;1,0
DeRycke;DT;normal;500;76,0;116,0;84,2036751894323;0,787342178920602;50,0;81,0;94,0;106,0;3,7672413793103448;2,0;70,57417237327283;0,608143597869795;24,0;62,0;76,0;92,0;6,448275862068965;3,0
DeRycke;DT;normal;1000;95,0;157,0;84,30686630873379;0,7778066535336321;53,0;96,0;112,0;132,0;5,624203821656051;2,0;69,66018608063494;0,6362062591077335;18,0;46,0;72,0;105,0;10,554140127388536;6,0
DeRycke;DT;normal;2000;106,0;175,0;85,66018948541706;0,8214380821546052;64,0;108,0;116,0;142,0;8,645714285714286;2,0;72,61541891138769;0,7098881348065862;14,0;40,0;54,0;98,0;14,06857142857143;8,0
DeRycke;DT;graphlet;100;29,0;36,0;72,15608465608466;0,7420062695924764;20,0;31,0;36,0;36,0;1,9722222222222223;1,0;74,8236331569665;0,6921630094043888;18,0;33,0;35,0;36,0;1,8611111111111112;1,5
DeRycke;DT;graphlet;500;76,0;116,0;84,52783743263504;0,7930009155599834;50,0;83,0;96,0;107,0;3,7155172413793105;2,0;68,67377122249685;0,5665148772627981;16,0;53,0;75,0;93,0;6,594827586206897;4,0
DeRycke;DT;graphlet;1000;95,0;157,0;85,33147697335512;0,7929141818841946;55,0;102,0;115,0;135,0;5,382165605095541;2,0;68,2610798012472;0,6319231602420362;13,0;46,0;72,0;101,0;11,095541401273886;6,0
DeRycke;DT;graphlet;2000;106,0;175,0;85,56871632918447;0,8199329811526487;63,0;108,0;116,0;141,0;8,685714285714285;2,0;73,72141928292773;0,7161776950247841;12,0;36,0;58,0;107,0;13,6;8,0
DeRycke;DT;autoencode;100;29,0;36,0;68,1657848324515;0,7265412748171369;18,0;31,0;34,0;36,0;2,1666666666666665;1,5;64,79276895943562;0,6276907001044932;15,0;31,0;35,0;36,0;2,25;2,0
DeRycke;DT;autoencode;500;76,0;116,0;86,50927914421167;0,8247787236053319;52,0;86,0;99,0;108,0;3,396551724137931;2,0;67,67342680011346;0,5700509859744624;23,0;55,0;71,0;89,0;7,060344827586207;4,0
DeRycke;DT;autoencode;1000;95,0;157,0;85,03551539000233;0,7889449343952027;56,0;99,0;113,0;134,0;5,382165605095541;2,0;70,47704005068863;0,6329943089089131;21,0;46,0;74,0;106,0;9,980891719745223;6,0
DeRycke;DT;autoencode;2000;106,0;175,0;86,6584432472599;0,839753322761096;68,0;112,0;118,0;144,0;8,125714285714286;2,0;73,51031023592792;0,7261896222385107;20,0;48,0;68,0;97,0;13,902857142857142;8,0
DeRycke;DT;combi;100;29,0;36,0;67,9453262786596;0,703030303030303;18,0;31,0;34,0;35,0;2,3055555555555554;1,5;62,301587301587304;0,5633228840125392;14,0;31,0;35,0;36,0;2,3333333333333335;2,0
DeRycke;DT;combi;500;76,0;116,0;87,68436727582156;0,8374048413831501;55,0;88,0;102,0;109,0;3,1982758620689653;2,0;69,3094331212772;0,551662656481916;16,0;57,0;80,0;93,0;6,5344827586206895;4,0
DeRycke;DT;combi;1000;95,0;157,0;85,14806416113649;0,7939502897540451;58,0;101,0;115,0;133,0;5,452229299363057;2,0;70,79084269850269;0,6471235930122264;28,0;52,0;73,0;105,0;9,987261146496815;6,0
DeRycke;DT;combi;2000;106,0;175,0;85,99851383986625;0,8217571482558126;62,0;109,0;119,0;143,0;8,457142857142857;2,0;72,7757755898198;0,7198282083848357;18,0;47,0;66,0;94,0;14,194285714285714;9,0
DeRycke;KNN;normal;100;29,0;36,0;65,6305114638448;0,7107628004179729;19,0;28,0;34,0;36,0;2,3333333333333335;1,0;72,4867724867725;0,7346917450365728;18,0;32,0;35,0;36,0;2,0;1,5
DeRycke;KNN;normal;500;76,0;116,0;63,090583086834954;0,5116309461910401;18,0;42,0;66,0;85,0;7,7155172413793105;5,0;69,33526480003242;0,5837631249516363;22,0;58,0;76,0;93,0;6,620689655172414;3,5
DeRycke;KNN;normal;1000;95,0;157,0;61,76443125354321;0,5535050935093385;25,0;39,0;58,0;90,0;13,961783439490446;9,0;71,53016307066396;0,6424840778049247;20,0;62,0;80,0;107,0;10,070063694267516;5,0
DeRycke;KNN;normal;2000;106,0;175,0;59,80791380271226;0,5277081851923997;27,0;37,0;43,0;62,0;23,66857142857143;16,0;76,36462938881665;0,739844795719385;26,0;61,0;79,0;105,0;12,417142857142856;7,0
DeRycke;KNN;graphlet;100;29,0;36,0;63,53615520282187;0,6532915360501569;15,0;30,0;35,0;35,0;2,3333333333333335;2,0;74,47089947089948;0,7231974921630094;18,0;33,0;35,0;36,0;1,8888888888888888;1,5
DeRycke;KNN;graphlet;500;76,0;116,0;66,5261963612788;0,5832959673927658;26,0;53,0;67,0;89,0;7,267241379310345;4,0;69,84024879452167;0,6150524432448914;27,0;59,0;74,0;93,0;6,551724137931035;3,0
DeRycke;KNN;graphlet;1000;95,0;157,0;64,786907659986;0,6001150968135847;33,0;55,0;69,0;89,0;13,254777070063694;8,0;71,50031680394837;0,6608438923009671;22,0;60,0;81,0;107,0;10,101910828025478;5,0
DeRycke;KNN;graphlet;2000;106,0;175,0;59,59063719115735;0,5277845606101739;25,0;34,0;42,0;65,0;23,92;17,0;75,7622143785993;0,7347501288894179;21,0;57,0;77,0;105,0;12,691428571428572;7,0
DeRycke;KNN;autoencode;100;29,0;36,0;74,0299823633157;0,7333333333333334;21,0;32,0;35,0;36,0;1,9166666666666667;1,0;76,49911816578484;0,776489028213166;21,0;33,0;35,0;36,0;1,8333333333333333;1,0
DeRycke;KNN;autoencode;500;76,0;116,0;63,31445763604684;0,509373709764979;20,0;45,0;65,0;88,0;7,775862068965517;5,0;70,0702013857936;0,6020501830376801;22,0;60,0;78,0;94,0;6,5;3,0
DeRycke;KNN;autoencode;1000;95,0;157,0;61,99836595858205;0,53751871289861;23,0;40,0;58,0;91,0;13,878980891719745;9,0;71,82745856537834;0,6437631422520854;26,0;62,0;81,0;107,0;10,0;5,0
DeRycke;KNN;autoencode;2000;106,0;175,0;59,94508638305778;0,49574629183556435;25,0;30,0;35,0;62,0;23,194285714285716;16,0;76,2172023035482;0,7380624562606578;25,0;60,0;74,0;106,0;12,491428571428571;7,0
