refset;algorithm;variation;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
Teslovich;RF;graphlet;1000;76,0;94,0;70,25150221080081;0,5408795866362128;12,0;31,0;45,0;64,0;10,914893617021276;6,0;62,81971696670355;0,49768116767603393;8,0;19,0;37,0;48,0;10,835443037974683;7,0
Teslovich;RF;graphlet;2000;89,0;121,0;66,26778205713397;0,5159792309161215;5,0;20,0;33,0;51,0;23,380165289256198;17,0;61,658004387579325;0,46629343238078896;2,0;11,0;25,0;41,0;19,5;11,0
Teslovich;RF;autoencode;100;22,0;24,0;61,00352112676056;0,4078921078921079;6,0;18,0;20,0;23,0;3,1666666666666665;2,0;59,056987788331064;0,451923076923077;7,0;16,0;19,0;21,0;3,090909090909091;2,0
Teslovich;RF;autoencode;500;60,0;71,0;65,46400281276499;0,49995891586174146;11,0;35,0;42,0;55,0;7,71830985915493;4,0;61,790293040293044;0,5020018602369626;9,0;26,0;36,0;47,0;7,0;4,0
Teslovich;RF;autoencode;1000;76,0;94,0;68,07565851630703;0,5106299834848561;9,0;27,0;45,0;64,0;12,02127659574468;6,0;61,24800950041834;0,4699591524906286;10,0;19,0;30,0;55,0;11,924050632911392;7,0
Teslovich;RF;autoencode;2000;89,0;121,0;64,75161387352784;0,5026548568487842;8,0;22,0;32,0;48,0;26,520661157024794;16,0;60,11977502613408;0,4585982628183883;7,0;15,0;20,0;42,0;20,83695652173913;12,0
Teslovich;RF;combi;100;22,0;24,0;66,46126760563381;0,5211538461538461;8,0;18,0;20,0;24,0;2,7916666666666665;2,0;59,32835820895522;0,46328671328671334;6,0;16,0;19,0;21,0;3,0454545454545454;2,0
Teslovich;RF;combi;500;60,0;71,0;65,85179210357592;0,5171230464787436;12,0;32,0;44,0;56,0;7,28169014084507;4,0;61,58043345543345;0,5086853832535718;10,0;27,0;36,0;48,0;7,031746031746032;4,0
Teslovich;RF;combi;1000;76,0;94,0;70,02632805512515;0,519729321709288;11,0;30,0;45,0;66,0;11,212765957446809;6,0;59,38706107797359;0,45531676037430163;8,0;17,0;29,0;46,0;11,886075949367088;8,0
Teslovich;RF;combi;2000;89,0;121,0;65,09247826608247;0,48683738857478615;7,0;21,0;32,0;46,0;24,950413223140497;16,0;60,33823377847142;0,45113145218328826;5,0;14,0;22,0;41,0;20,706521739130434;12,0
