refset;algorithm;variation;binary;expression;bp distance;Recall snps;Recall genes;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso);ROC-AUC overall (lco);ROC-AUC - mean per snpl (lco);Hits@1(lco);Hits@3(lco);Hits@5(lco);Hits@10(lco);Mean rank (lco);Median rank (lco)
farashi;KNN;incoming;normal;diff expression;1000;159,0;613,0;91,33962800286407;0,7314574737099849;51,0;150,0;235,0;333,0;14,0;8,0;72,99456244114863;0,6375423679199261;22,0;75,0;112,0;153,0;69,50081566068515;31,0
farashi;KNN;incoming;normal;diff expression;2000;180,0;680,0;91,86079766132544;0,7706383132545915;57,0;161,0;256,0;369,0;17,61470588235294;8,5;73,92782941767265;0,701579213394352;20,0;59,0;94,0;147,0;78,96470588235294;41,0
farashi;KNN;incoming;normal;no expression;100;45,0;46,0;69,43074854325414;0,6841414141414142;27,0;40,0;44,0;46,0;2,0217391304347827;1,0;75,42581801882564;0,7543819143819144;27,0;44,0;46,0;46,0;1,673913043478261;1,0
farashi;KNN;incoming;normal;no expression;500;121,0;130,0;79,18506647673314;0,6989975124995551;35,0;81,0;108,0;125,0;3,792307692307692;3,0;70,76299857549857;0,6208488662272917;29,0;66,0;93,0;112,0;5,8;3,0
farashi;KNN;incoming;normal;no expression;1000;159,0;170,0;81,65765851795264;0,7234279821257543;38,0;84,0;119,0;153,0;5,588235294117647;4,0;72,228705118411;0,6404083103024483;27,0;70,0;93,0;124,0;8,594117647058823;5,0
farashi;KNN;incoming;normal;no expression;2000;180,0;192,0;82,83276655674636;0,75890459982311;35,0;79,0;107,0;158,0;8,041666666666666;5,0;73,52337524045068;0,6819131617023169;19,0;50,0;77,0;119,0;11,994791666666666;7,0
farashi;KNN;outgoing;binary;diff expression;100;50,0;210,0;79,19057794057794;0,6782761904761904;26,0;74,0;113,0;177,0;7,038095238095238;5,0;71,54354904354905;0,6181333333333334;23,0;65,0;89,0;139,0;8,376190476190477;7,0
farashi;KNN;outgoing;binary;diff expression;500;128,0;511,0;88,80010807575232;0,7251889447500496;51,0;143,0;219,0;307,0;11,898238747553815;7,0;71,50007032912605;0,6120740959496247;20,0;71,0;104,0;192,0;47,92759295499022;17,0
farashi;KNN;outgoing;binary;diff expression;1000;164,0;642,0;91,02681534206812;0,7455476657552051;52,0;151,0;234,0;334,0;15,478193146417446;9,0;72,77191824732985;0,6497041629847088;16,0;59,0;91,0;148,0;86,52803738317758;22,0
farashi;KNN;outgoing;binary;diff expression;2000;182,0;705,0;89,51948167521894;0,7716236326288176;58,0;163,0;253,0;367,0;35,06524822695035;9,0;73,90034470518556;0,7160988844360588;12,0;51,0;77,0;136,0;89,69645390070922;33,0
farashi;KNN;outgoing;binary;no expression;100;50,0;51,0;71,9607843137255;0,7142857142857143;27,0;48,0;50,0;51,0;1,7647058823529411;1,0;73,3511586452763;0,6756190476190477;24,0;50,0;51,0;51,0;1,6666666666666667;2,0
farashi;KNN;outgoing;binary;no expression;500;128,0;137,0;80,3108393126693;0,7076543512957604;38,0;87,0;115,0;127,0;3,6861313868613137;3,0;70,38781249353818;0,6019764258950514;28,0;69,0;88,0;118,0;5,8321167883211675;3,0
farashi;KNN;outgoing;binary;no expression;1000;164,0;176,0;81,5538218170885;0,712811028285888;37,0;85,0;124,0;154,0;5,732954545454546;4,0;73,83920762040124;0,6513282507712372;27,0;67,0;94,0;132,0;8,409090909090908;5,0
farashi;KNN;outgoing;binary;no expression;2000;182,0;196,0;84,26908296830796;0,7508608530595149;36,0;91,0;121,0;160,0;7,530612244897959;4,0;77,3637873379915;0,7142077797142612;22,0;63,0;87,0;133,0;10,607142857142858;6,0
farashi;KNN;outgoing;normal;diff expression;100;50,0;210,0;75,6990231990232;0,6511523809523809;26,0;74,0;109,0;175,0;9,766666666666667;5,0;74,5599308099308;0,6627333333333334;27,0;74,0;102,0;157,0;8,49047619047619;6,0
farashi;KNN;outgoing;normal;diff expression;500;128,0;511,0;88,98082397204638;0,722294107382556;51,0;151,0;228,0;311,0;11,772994129158512;7,0;69,26735595867443;0,614683399750805;24,0;73,0;92,0;140,0;55,42270058708415;19,0
farashi;KNN;outgoing;normal;diff expression;1000;164,0;642,0;91,02481307471183;0,7378982720213576;55,0;150,0;234,0;339,0;15,5;9,0;73,77028823249614;0,6581107288119905;23,0;71,0;108,0;173,0;77,42834890965732;28,0
farashi;KNN;outgoing;normal;diff expression;2000;182,0;705,0;89,4085535756124;0,7668695023194985;57,0;160,0;253,0;364,0;35,290780141843975;10,0;75,79853852241338;0,7295553170034069;20,0;66,0;106,0;183,0;83,42695035460993;29,0
farashi;KNN;outgoing;normal;no expression;100;50,0;51,0;73,85026737967915;0,7564603174603174;29,0;48,0;50,0;51,0;1,7450980392156863;1,0;70,96256684491979;0,622031746031746;25,0;48,0;50,0;51,0;1,7843137254901962;2,0
farashi;KNN;outgoing;normal;no expression;500;128,0;137,0;81,21161679866007;0,6875514870194047;37,0;88,0;113,0;131,0;3,5036496350364965;3,0;70,21256797832964;0,5674140692771747;24,0;68,0;98,0;118,0;5,9489051094890515;4,0
farashi;KNN;outgoing;normal;no expression;1000;164,0;176,0;83,77179795550211;0,7275943310615162;45,0;102,0;126,0;158,0;5,096590909090909;3,0;74,54123503525939;0,6446679466448701;19,0;67,0;92,0;138,0;7,761363636363637;5,0
farashi;KNN;outgoing;normal;no expression;2000;182,0;196,0;84,14271874969828;0,7610500967974005;41,0;82,0;117,0;159,0;7,586734693877551;4,0;77,51461174282046;0,723313887822309;22,0;61,0;82,0;135,0;10,392857142857142;7,0
farashi;RF;incoming;binary;diff expression;100;45,0;193,0;77,42860860718764;0,7553118223610028;28,0;69,0;99,0;155,0;9,476683937823834;5,0;77,70719473821185;0,7419784890276694;27,0;61,0;87,0;157,0;8,186528497409327;6,0
farashi;RF;incoming;binary;diff expression;500;121,0;492,0;89,79273190322264;0,7395373897847022;53,0;159,0;240,0;355,0;13,369918699186991;6,0;65,38230972671172;0,5356936587382868;20,0;55,0;90,0;140,0;60,9390243902439;20,0
farashi;RF;incoming;binary;diff expression;1000;159,0;613,0;89,5737884202503;0,685640196319625;40,0;118,0;191,0;315,0;19,579119086460032;10,0;63,39311622130752;0,4876490696038597;12,0;38,0;63,0;109,0;125,83197389885808;60,0
farashi;RF;incoming;binary;diff expression;2000;180,0;680,0;88,13944303309987;0,6996444865123846;50,0;147,0;235,0;328,0;34,01470588235294;12,0;61,342478627429095;0,5013394599107313;11,0;34,0;50,0;85,0;180,64264705882354;95,0
farashi;RF;incoming;binary;no expression;100;45,0;46,0;80,07619901389512;0,7948677248677248;29,0;44,0;45,0;46,0;1,5869565217391304;1,0;69,10578216046616;0,643015873015873;22,0;44,0;45,0;46,0;1,8695652173913044;2,0
farashi;RF;incoming;binary;no expression;500;121,0;130,0;79,10137701804368;0,6808307564630728;36,0;78,0;104,0;123,0;3,976923076923077;2,0;70,02670940170941;0,5631979127430835;26,0;60,0;86,0;114,0;5,584615384615384;4,0
farashi;RF;incoming;binary;no expression;1000;159,0;170,0;79,73118792971735;0,6824050982676871;39,0;86,0;110,0;147,0;6,323529411764706;3,0;67,21256684491979;0,5212561518241743;14,0;43,0;71,0;118,0;10,229411764705882;7,0
farashi;RF;incoming;binary;no expression;2000;180,0;192,0;78,9328283869195;0,7008403946765195;42,0;75,0;97,0;136,0;10,192708333333334;5,0;67,45362737015664;0,5394499317922478;9,0;29,0;50,0;102,0;16,171875;10,0
farashi;RF;incoming;normal;diff expression;100;45,0;193,0;77,99110417110275;0,8067933038424842;30,0;72,0;101,0;155,0;9,398963730569948;5,0;63,40762296827312;0,6202853673345476;21,0;50,0;65,0;103,0;12,16580310880829;10,0
farashi;RF;incoming;normal;diff expression;500;121,0;492,0;89,34214908414145;0,731954811681433;53,0;153,0;234,0;351,0;13,731707317073171;6,0;62,93953047964214;0,5018762093632179;19,0;58,0;92,0;145,0;70,52439024390245;29,0
farashi;RF;incoming;normal;diff expression;1000;159,0;613,0;89,47919648962416;0,7054418574057018;45,0;128,0;205,0;324,0;20,849918433931485;10,0;60,74536937316329;0,47458551921774095;16,0;40,0;68,0;119,0;152,94453507340947;74,0
farashi;RF;incoming;normal;diff expression;2000;180,0;680,0;87,5411013082836;0,7151933154762099;49,0;139,0;216,0;334,0;35,78823529411765;11,0;63,88907761519964;0,496012166365954;10,0;33,0;47,0;85,0;180,225;69,0
farashi;RF;incoming;normal;no expression;100;45,0;46,0;80,65889735544599;0,8276527176527175;31,0;43,0;45,0;46,0;1,608695652173913;1,0;69,95741819811744;0,5917460317460317;23,0;42,0;46,0;46,0;1,8478260869565217;1,5
farashi;RF;incoming;normal;no expression;500;121,0;130,0;83,01400759734092;0,725119883580084;52,0;93,0;108,0;125,0;3,546153846153846;2,0;68,96783000949668;0,5629322694355696;29,0;60,0;85,0;111,0;6,092307692307692;4,0
farashi;RF;incoming;normal;no expression;1000;159,0;170,0;81,83460656990069;0,7031086670425998;50,0;90,0;115,0;150,0;5,629411764705883;3,0;65,38197097020625;0,482985274288716;19,0;49,0;74,0;110,0;11,48235294117647;7,0
farashi;RF;incoming;normal;no expression;2000;180,0;192,0;80,44109817257488;0,711444556488583;42,0;82,0;104,0;135,0;9,114583333333334;5,0;63,533809082165426;0,48916217280612084;8,0;30,0;44,0;90,0;18,364583333333332;13,0
farashi;RF;outgoing;binary;diff expression;100;50,0;210,0;74,03998778998779;0,6609619047619048;25,0;69,0;106,0;171,0;12,195238095238095;5,0;45,47364672364672;0,451847619047619;16,0;44,0;63,0;73,0;18,047619047619047;16,0
farashi;RF;outgoing;binary;diff expression;500;128,0;511,0;88,67325886910194;0,6682496765531564;48,0;143,0;205,0;335,0;12,303326810176126;7,0;68,70256885335564;0,5056594353689654;21,0;67,0;114,0;195,0;69,31115459882584;17,0
farashi;RF;outgoing;binary;diff expression;1000;164,0;642,0;88,95941319465987;0,6724679212924116;47,0;131,0;202,0;340,0;24,03582554517134;10,0;72,86453016279467;0,526804351717117;23,0;67,0;105,0;184,0;112,85514018691589;22,0
farashi;RF;outgoing;binary;diff expression;2000;182,0;705,0;88,0563072099494;0,6892380561566823;51,0;143,0;209,0;329,0;37,307801418439716;12,0;70,83987700018;0,507626089486685;18,0;54,0;80,0;155,0;169,49219858156027;40,0
farashi;RF;outgoing;binary;no expression;100;50,0;51,0;75,33868092691623;0,7587301587301587;30,0;49,0;50,0;51,0;1,6862745098039216;1,0;62,41532976827096;0,5873809523809523;23,0;47,0;49,0;51,0;2,0588235294117645;2,0
farashi;RF;outgoing;binary;no expression;500;128,0;137,0;81,10641839498768;0,7147846587001292;45,0;91,0;115,0;126,0;3,708029197080292;2,0;68,4774404995761;0,5606670689497502;20,0;60,0;96,0;116,0;5,992700729927007;4,0
farashi;RF;outgoing;binary;no expression;1000;164,0;176,0;79,69851855901165;0,6817219462565731;37,0;86,0;112,0;151,0;6,5;4,0;66,01884942327666;0,5279763061357494;16,0;42,0;70,0;116,0;11,590909090909092;7,0
farashi;RF;outgoing;binary;no expression;2000;182,0;196,0;78,85091033732527;0,7030066375741877;38,0;72,0;95,0;139,0;10,403061224489797;6,0;63,51260343279404;0,5257190923630769;8,0;23,0;39,0;83,0;18,785714285714285;12,0
farashi;RF;outgoing;normal;diff expression;100;50,0;210,0;71,77096052096054;0,6199619047619047;25,0;69,0;104,0;161,0;13,385714285714286;6,0;70,62728937728937;0,5565047619047618;23,0;67,0;102,0;155,0;11,90952380952381;6,0
farashi;RF;outgoing;normal;diff expression;500;128,0;511,0;88,87351855904323;0,6663164588062773;43,0;141,0;211,0;333,0;11,996086105675147;7,0;70,54556285983048;0,4934461082153668;20,0;78,0;123,0;204,0;60,05675146771037;16,0
farashi;RF;outgoing;normal;diff expression;1000;164,0;642,0;88,54150803633034;0,6675747868070214;39,0;122,0;190,0;328,0;22,531152647975077;10,0;68,80856632017101;0,5222106265385694;16,0;58,0;93,0;179,0;120,27102803738318;41,0
farashi;RF;outgoing;normal;diff expression;2000;182,0;705,0;87,86224965383676;0,6814211081521925;42,0;124,0;188,0;297,0;32,99574468085106;14,0;70,01870588743986;0,5283726006747889;13,0;40,0;64,0;129,0;173,05390070921985;40,0
farashi;RF;outgoing;normal;no expression;100;50,0;51,0;71,9964349376114;0,7127301587301587;29,0;47,0;50,0;51,0;1,8431372549019607;1,0;63,42245989304812;0,5603492063492063;23,0;45,0;50,0;51,0;2,0784313725490198;2,0
farashi;RF;outgoing;normal;no expression;500;128,0;137,0;81,7301131076694;0,7090981018523711;52,0;87,0;112,0;130,0;3,5036496350364965;2,0;69,08485142987118;0,5540395676018371;32,0;67,0;88,0;114,0;5,9416058394160585;4,0
farashi;RF;outgoing;normal;no expression;1000;164,0;176,0;81,01425408626251;0,6897974588844801;46,0;85,0;114,0;151,0;5,863636363636363;4,0;68,58010919477395;0,5453674221933058;23,0;53,0;75,0;124,0;10,789772727272727;6,0
farashi;RF;outgoing;normal;no expression;2000;182,0;196,0;81,2032319630265;0,7127465709091818;45,0;79,0;103,0;143,0;9,107142857142858;5,0;65,21186222478266;0,5208253176261044;14,0;33,0;56,0;94,0;18,882653061224488;11,0
farashi p-value cutoff;LR;incoming;binary;diff expression;100;20,0;59,0;78,32712624458463;0,5733333333333335;10,0;29,0;38,0;46,0;13,864406779661017;4,0;83,33586683894505;0,8479918032786886;13,0;30,0;36,0;36,0;8,23728813559322;3,0
farashi p-value cutoff;LR;incoming;binary;diff expression;500;54,0;179,0;90,14878983734329;0,6992425743960422;22,0;60,0;82,0;103,0;14,251396648044693;6,0;74,64994142446146;0,6541416692962445;17,0;49,0;67,0;82,0;67,70391061452514;25,0
farashi p-value cutoff;LR;incoming;binary;diff expression;1000;73,0;220,0;92,71765012884497;0,7069671784294799;28,0;73,0;101,0;127,0;14,340909090909092;6,5;81,80426438768743;0,6826084592439244;16,0;48,0;64,0;78,0;60,32272727272727;30,5
farashi p-value cutoff;LR;incoming;binary;diff expression;2000;82,0;236,0;90,31129036505192;0,7097605842375325;30,0;79,0;100,0;120,0;24,266949152542374;9,5;82,46122585118802;0,7441978442661626;17,0;47,0;64,0;75,0;60,902542372881356;34,5
farashi p-value cutoff;LR;incoming;binary;no expression;100;20,0;21,0;66,66666666666667;0,5900000000000001;10,0;18,0;19,0;21,0;2,2857142857142856;2,0;84,01360544217688;0,8274999999999999;13,0;21,0;21,0;21,0;1,4761904761904763;1,0
farashi p-value cutoff;LR;incoming;binary;no expression;500;54,0;56,0;73,01416256157636;0,5979136609036388;17,0;23,0;39,0;47,0;5,732142857142857;4,0;74,85445588893865;0,6399891000333837;17,0;35,0;42,0;46,0;5,964285714285714;2,0
farashi p-value cutoff;LR;incoming;binary;no expression;1000;73,0;76,0;68,8155474523218;0,5480360313213798;12,0;19,0;32,0;49,0;11,56578947368421;7,0;78,07367130272033;0,6924758254569148;18,0;38,0;46,0;56,0;7,855263157894737;3,5
farashi p-value cutoff;LR;incoming;binary;no expression;2000;82,0;85,0;62,61302868254739;0,5001465451433256;7,0;12,0;16,0;35,0;21,258823529411764;15,0;80,64358101791258;0,7542812705447748;18,0;38,0;46,0;56,0;9,929411764705883;5,0
farashi p-value cutoff;LR;incoming;normal;diff expression;100;20,0;59,0;71,70327582275596;0,6360655737704918;11,0;29,0;34,0;36,0;20,033898305084747;4,0;79,23918826480201;0,7973087431693989;11,0;30,0;36,0;36,0;12,389830508474576;3,0
farashi p-value cutoff;LR;incoming;normal;diff expression;500;54,0;179,0;80,75008567170603;0,5833516651078798;14,0;38,0;56,0;78,0;45,055865921787706;14,0;73,54274420420947;0,6297525471516058;14,0;42,0;58,0;67,0;68,22346368715084;28,0
farashi p-value cutoff;LR;incoming;normal;diff expression;1000;73,0;220,0;79,20988681214732;0,5586058965852582;13,0;34,0;47,0;80,0;102,55;15,0;81,34477172152091;0,6881937211494533;17,0;48,0;65,0;78,0;61,93181818181818;32,5
farashi p-value cutoff;LR;incoming;normal;diff expression;2000;82,0;236,0;73,18881559066234;0,5332733969129397;13,0;32,0;38,0;57,0;169,614406779661;32,0;81,98760694317137;0,7617465239430582;19,0;49,0;66,0;80,0;63,90677966101695;37,5
farashi p-value cutoff;LR;incoming;normal;no expression;100;20,0;21,0;63,070942662779395;0,530909090909091;8,0;18,0;19,0;21,0;2,380952380952381;2,0;83,52769679300292;0,8517424242424243;12,0;21,0;21,0;21,0;1,4761904761904763;1,0
farashi p-value cutoff;LR;incoming;normal;no expression;500;54,0;56,0;68,50789296909986;0,5528010222968482;10,0;19,0;36,0;44,0;6,5;4,0;74,61374832064487;0,637725725547787;16,0;35,0;42,0;46,0;6,0;2,5
farashi p-value cutoff;LR;incoming;normal;no expression;1000;73,0;76,0;68,09230694762657;0,5373469487144891;8,0;17,0;30,0;49,0;11,736842105263158;7,0;78,07367130272033;0,6924758254569148;18,0;38,0;46,0;56,0;7,855263157894737;3,5
farashi p-value cutoff;LR;incoming;normal;no expression;2000;82,0;85,0;61,91073632250102;0,4893451514151026;6,0;11,0;15,0;34,0;21,623529411764707;16,0;80,64358101791258;0,7542812705447748;18,0;38,0;46,0;56,0;9,929411764705883;5,0
farashi p-value cutoff;LR;outgoing;binary;diff expression;100;22,0;70,0;69,18803418803418;0,5918181818181818;11,0;29,0;39,0;46,0;16,228571428571428;4,5;71,480463980464;0,8277272727272728;14,0;33,0;41,0;46,0;15,628571428571428;4,0
farashi p-value cutoff;LR;outgoing;binary;diff expression;500;57,0;191,0;89,62013341814684;0,7042050583477896;22,0;62,0;85,0;103,0;15,56020942408377;7,0;72,6214844535782;0,6170671133300865;17,0;44,0;57,0;68,0;70,21989528795811;40,0
farashi p-value cutoff;LR;outgoing;binary;diff expression;1000;75,0;243,0;91,23197230889166;0,7189481561220467;26,0;69,0;98,0;123,0;18,71604938271605;10,0;76,82246058561594;0,6757144781722053;13,0;37,0;47,0;71,0;93,55144032921811;53,0
farashi p-value cutoff;LR;outgoing;binary;diff expression;2000;82,0;255,0;86,05317580709458;0,7348546414547692;27,0;76,0;106,0;126,0;73,06666666666666;11,0;80,0294291546609;0,7565505931322942;11,0;36,0;47,0;71,0;87,43921568627451;45,0
farashi p-value cutoff;LR;outgoing;binary;no expression;100;22,0;23,0;57,70404271548437;0,4835858585858586;8,0;18,0;22,0;23,0;2,4347826086956523;2,0;83,48588863463006;0,8494949494949495;13,0;23,0;23,0;23,0;1,4782608695652173;1,0
farashi p-value cutoff;LR;outgoing;binary;no expression;500;57,0;59,0;71,50361780156607;0,5802142178325682;12,0;24,0;40,0;47,0;5,745762711864407;4,0;74,92566161165627;0,6425088763409533;17,0;39,0;44,0;50,0;5,813559322033898;3,0
farashi p-value cutoff;LR;outgoing;binary;no expression;1000;75,0;79,0;71,03875991536947;0,586048082607993;10,0;22,0;36,0;53,0;10,89873417721519;7,0;78,93833748973019;0,7161517922510816;19,0;43,0;48,0;60,0;8,012658227848101;3,0
farashi p-value cutoff;LR;outgoing;binary;no expression;2000;82,0;86,0;65,4405640494521;0,5379045345934924;7,0;14,0;20,0;38,0;19,74418604651163;13,0;82,03649518732844;0,7757445792185437;19,0;42,0;47,0;59,0;9,523255813953488;4,0
farashi p-value cutoff;LR;outgoing;normal;diff expression;100;22,0;70,0;69,74053724053724;0,47181818181818186;7,0;27,0;39,0;46,0;14,642857142857142;4,0;70,57692307692308;0,8168181818181818;13,0;30,0;36,0;36,0;13,071428571428571;4,0
farashi p-value cutoff;LR;outgoing;normal;diff expression;500;57,0;191,0;82,80929740720806;0,598245229367551;13,0;45,0;67,0;83,0;36,04188481675393;15,0;74,3532291649677;0,6294444623174269;14,0;45,0;58,0;67,0;65,33507853403141;27,0
farashi p-value cutoff;LR;outgoing;normal;diff expression;1000;75,0;243,0;80,1907131681854;0,6191953988983518;15,0;46,0;69,0;106,0;91,97942386831275;14,0;81,2439039505095;0,7191918670879027;19,0;57,0;71,0;84,0;76,29218106995884;24,0
farashi p-value cutoff;LR;outgoing;normal;diff expression;2000;82,0;255,0;74,71896494987679;0,5810776341106765;13,0;38,0;48,0;71,0;155,80392156862746;28,0;82,03874481979993;0,7817227651018288;18,0;56,0;71,0;85,0;80,58431372549019;37,0
farashi p-value cutoff;LR;outgoing;normal;no expression;100;22,0;23,0;55,03432494279177;0,4494949494949495;7,0;19,0;22,0;23,0;2,5217391304347827;2,0;82,11289092295956;0,8103535353535354;13,0;23,0;23,0;23,0;1,5217391304347827;1,0
farashi p-value cutoff;LR;outgoing;normal;no expression;500;57,0;59,0;70,99935573396769;0,5726324174818891;11,0;24,0;39,0;47,0;5,813559322033898;4,0;75,10159579740312;0,6439416248789649;17,0;39,0;44,0;50,0;5,779661016949152;2,0
farashi p-value cutoff;LR;outgoing;normal;no expression;1000;75,0;79,0;70,76356524331281;0,5779435074445944;10,0;22,0;36,0;52,0;10,987341772151899;7,0;78,52245544899992;0,7073193121325975;19,0;42,0;47,0;59,0;8,126582278481013;3,0
farashi p-value cutoff;LR;outgoing;normal;no expression;2000;82,0;86,0;64,99623387628284;0,5308432786361053;6,0;13,0;19,0;37,0;19,941860465116278;14,0;81,97710631332701;0,7743283715080794;17,0;42,0;47,0;59,0;9,546511627906977;4,0
farashi p-value cutoff;SVM;incoming;binary;diff expression;100;20,0;59,0;80,25005700387626;0,7871584699453552;13,0;29,0;34,0;36,0;10,847457627118644;4,0;84,47594436421676;0,8083333333333333;14,0;32,0;40,0;46,0;8,728813559322035;3,0
farashi p-value cutoff;SVM;incoming;binary;diff expression;500;54,0;179,0;90,41202113501063;0,7707250164098516;25,0;68,0;86,0;105,0;14,044692737430168;6,0;64,51748898222014;0,5449696938747701;11,0;30,0;44,0;72,0;104,22905027932961;16,0
farashi p-value cutoff;SVM;incoming;binary;diff expression;1000;73,0;220,0;92,00897565536962;0,720615513649129;26,0;70,0;95,0;118,0;15,936363636363636;8,5;67,25834774004849;0,5054033070326502;11,0;27,0;38,0;60,0;181,17727272727274;46,5
farashi p-value cutoff;SVM;incoming;binary;diff expression;2000;82,0;236,0;90,79368666951724;0,7477268715760508;27,0;78,0;104,0;122,0;22,809322033898304;8,5;67,35216043074446;0,4991083145786297;4,0;15,0;25,0;34,0;227,19915254237287;57,5
farashi p-value cutoff;SVM;incoming;binary;no expression;100;20,0;21,0;84,98542274052478;0,8525;14,0;20,0;21,0;21,0;1,4761904761904763;1,0;77,93974732750243;0,72;12,0;19,0;21,0;21,0;1,7142857142857142;1,0
farashi p-value cutoff;SVM;incoming;binary;no expression;500;54,0;56,0;85,24826466636812;0,7335844309650352;23,0;40,0;50,0;53,0;3,3214285714285716;2,0;71,77143976712942;0,5955943526728127;13,0;27,0;39,0;45,0;6,125;4,0
farashi p-value cutoff;SVM;incoming;binary;no expression;1000;73,0;76,0;83,06576527154796;0,7205108737233404;28,0;45,0;53,0;63,0;6,5131578947368425;2,0;68,14393817160929;0,5141377155629335;10,0;24,0;30,0;49,0;12,539473684210526;7,0
farashi p-value cutoff;SVM;incoming;binary;no expression;2000;82,0;85,0;82,83777719606597;0,7425775882012222;30,0;43,0;48,0;58,0;9,176470588235293;3,0;64,68288396095883;0,5018869470542812;6,0;18,0;24,0;37,0;21,11764705882353;13,0
farashi p-value cutoff;SVM;incoming;normal;diff expression;100;20,0;59,0;72,68374249448962;0,7161338797814207;11,0;29,0;36,0;36,0;19,372881355932204;4,0;77,06164019153303;0,7411338797814208;11,0;29,0;36,0;36,0;14,491525423728813;4,0
farashi p-value cutoff;SVM;incoming;normal;diff expression;500;54,0;179,0;86,90976179280996;0,702610692647976;19,0;48,0;70,0;100,0;25,039106145251395;8,0;64,65958447230214;0,5923930616739496;16,0;37,0;53,0;66,0;101,07262569832402;57,0
farashi p-value cutoff;SVM;incoming;normal;diff expression;1000;73,0;220,0;86,29630535712344;0,6505261766486559;17,0;45,0;58,0;94,0;43,85;16,0;64,569701318894;0,48781216772543895;6,0;20,0;41,0;56,0;200,14545454545456;47,5
farashi p-value cutoff;SVM;incoming;normal;diff expression;2000;82,0;236,0;85,93372062550235;0,6807291353981084;20,0;54,0;71,0;95,0;56,98728813559322;17,0;62,6812845845094;0,4610721918870706;6,0;15,0;23,0;39,0;284,864406779661;66,5
farashi p-value cutoff;SVM;incoming;normal;no expression;100;20,0;21,0;81,5354713313897;0,8117424242424243;14,0;19,0;20,0;21,0;1,7142857142857142;1,0;80,22351797862002;0,7950757575757577;14,0;19,0;20,0;21,0;1,7619047619047619;1,0
farashi p-value cutoff;SVM;incoming;normal;no expression;500;54,0;56,0;76,63877071204656;0,6468386048218027;19,0;32,0;38,0;49,0;4,982142857142857;3,0;70,86178907299598;0,5901934299076005;16,0;27,0;37,0;46,0;6,517857142857143;4,0
farashi p-value cutoff;SVM;incoming;normal;no expression;1000;73,0;76,0;75,83457033140792;0,5887224859866479;14,0;35,0;38,0;57,0;9,026315789473685;5,0;68,72841976185097;0,4981691060559188;7,0;20,0;33,0;53,0;11,736842105263158;7,0
farashi p-value cutoff;SVM;incoming;normal;no expression;2000;82,0;85,0;76,91559777121275;0,660209928000029;16,0;26,0;36,0;57,0;12,635294117647058;7,0;62,646123929546384;0,46131495138002293;3,0;9,0;13,0;39,0;22,235294117647058;13,0
farashi p-value cutoff;SVM;outgoing;binary;diff expression;100;22,0;70,0;63,68742368742368;0,7118181818181818;12,0;31,0;40,0;46,0;26,457142857142856;4,0;51,3034188034188;0,4086363636363636;5,0;15,0;19,0;28,0;24,914285714285715;12,0
farashi p-value cutoff;SVM;outgoing;binary;diff expression;500;57,0;191,0;89,33381992355912;0,6774811413158903;21,0;64,0;85,0;101,0;16,26178010471204;9,0;55,85301441285686;0,39605182375112624;5,0;21,0;37,0;48,0;138,5759162303665;115,0
farashi p-value cutoff;SVM;outgoing;binary;diff expression;1000;75,0;243,0;90,6528812871264;0,7287922116863089;24,0;72,0;98,0;122,0;20,995884773662553;10,0;59,65434613526179;0,46447966060237617;5,0;17,0;34,0;55,0;247,58847736625515;99,0
farashi p-value cutoff;SVM;outgoing;binary;diff expression;2000;82,0;255,0;88,01283646218755;0,7422536767560334;29,0;77,0;103,0;120,0;43,8078431372549;14,0;60,417653212192235;0,47449142314899084;2,0;10,0;23,0;38,0;316,8156862745098;135,0
farashi p-value cutoff;SVM;outgoing;binary;no expression;100;22,0;23,0;71,12890922959572;0,6512626262626263;11,0;22,0;23,0;23,0;1,8695652173913044;2,0;63,34858886346301;0,5916666666666667;7,0;22,0;23,0;23,0;2,0869565217391304;2,0
farashi p-value cutoff;SVM;outgoing;binary;no expression;500;57,0;59,0;83,10660124888491;0,699510973585627;19,0;40,0;50,0;55,0;3,5254237288135593;2,0;67,46456536822282;0,50724986208097;9,0;25,0;39,0;47,0;6,932203389830509;4,0
farashi p-value cutoff;SVM;outgoing;binary;no expression;1000;75,0;79,0;83,67808403434663;0,7320656275824062;24,0;43,0;51,0;67,0;6,139240506329114;3,0;65,16515315655923;0,5006991982181949;11,0;20,0;27,0;49,0;14,10126582278481;8,0
farashi p-value cutoff;SVM;outgoing;binary;no expression;2000;82,0;86,0;83,15637380226401;0,7571342552827067;26,0;42,0;49,0;65,0;9,906976744186046;4,0;61,43833334540425;0,4839016397993844;7,0;13,0;17,0;31,0;23,453488372093023;15,5
farashi p-value cutoff;SVM;outgoing;normal;diff expression;100;22,0;70,0;59,7832722832723;0,504090909090909;8,0;15,0;18,0;28,0;15,771428571428572;12,0;58,385225885225886;0,5154545454545455;9,0;15,0;19,0;28,0;17,757142857142856;12,0
farashi p-value cutoff;SVM;outgoing;normal;diff expression;500;57,0;191,0;86,22616659327038;0,5851552594535901;13,0;48,0;69,0;98,0;25,94240837696335;10,0;58,86341765751659;0,4218124352433307;8,0;28,0;46,0;67,0;127,94764397905759;90,0
