Gene rank;DEPICT For SNP rank;predicates For SNP rank;node2vec normal For SNP rank;node2vec graphlet For SNP rank;node2vec autoencode For SNP rank;node2vec combi For SNP rank;network distance For SNP rank;EVOKE For SNP rank;rdf2vec For SNP rank;struc2vec For SNP rank;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
True;False;True;False;True;False;True;False;False;True;True;40,0;120,0;44,0;79,78998849252015;0,6889743589743589;25,0;40,0;42,0;43,0;1,9772727272727273;1,0
True;False;True;False;True;False;False;True;True;True;False;40,0;120,0;44,0;85,88895281933256;0,8048076923076923;31,0;41,0;42,0;43,0;2,340909090909091;1,0
True;False;True;False;True;False;False;True;True;False;True;40,0;120,0;44,0;86,88147295742233;0,801923076923077;31,0;42,0;43,0;43,0;2,2045454545454546;1,0
True;False;True;False;True;False;False;True;False;True;True;40,0;120,0;44,0;86,3204833141542;0,8193910256410257;30,0;43,0;43,0;43,0;2,227272727272727;1,0
True;False;True;False;True;False;False;False;True;True;True;40,0;120,0;44,0;81,9620253164557;0,717948717948718;27,0;41,0;43,0;43,0;2,3863636363636362;1,0
True;False;True;False;False;True;True;True;True;False;False;40,0;120,0;44,0;81,55926352128884;0,736474358974359;26,0;41,0;42,0;43,0;1,8636363636363635;1,0
True;False;True;False;False;True;True;True;False;True;False;40,0;120,0;44,0;82,5517836593786;0,7536538461538461;27,0;41,0;42,0;43,0;1,8636363636363635;1,0
True;False;True;False;False;True;True;True;False;False;True;40,0;120,0;44,0;83,11277330264673;0,7477243589743591;27,0;42,0;43,0;43,0;1,75;1,0
True;False;True;False;False;True;True;False;True;True;False;40,0;120,0;44,0;84,52243958573072;0,7763782051282052;28,0;42,0;43,0;43,0;1,7045454545454546;1,0
True;False;True;False;False;True;True;False;True;False;True;40,0;120,0;44,0;79,2721518987342;0,6542948717948718;23,0;42,0;43,0;43,0;2,2954545454545454;1,0
True;False;True;False;False;True;True;False;False;True;True;40,0;120,0;44,0;80,5379746835443;0,7097115384615386;25,0;41,0;43,0;43,0;1,8409090909090908;1,0
True;False;True;False;False;True;False;True;True;True;False;40,0;120,0;44,0;85,90333716915995;0,817147435897436;30,0;43,0;43,0;43,0;2,1818181818181817;1,0
True;False;True;False;False;True;False;True;True;False;True;40,0;120,0;44,0;85,21288837744535;0,7759615384615385;29,0;42,0;43,0;43,0;2,1363636363636362;1,0
True;False;True;False;False;True;False;True;False;True;True;40,0;120,0;44,0;82,82508630609897;0,7483974358974359;28,0;42,0;43,0;43,0;2,2954545454545454;1,0
True;False;True;False;False;True;False;False;True;True;True;40,0;120,0;44,0;83,84637514384352;0,7751282051282051;29,0;42,0;43,0;43,0;2,1818181818181817;1,0
True;False;True;False;False;False;True;True;True;True;False;40,0;120,0;44,0;82,83947065592636;0,7557371794871794;26,0;42,0;42,0;43,0;1,8409090909090908;1,0
True;False;True;False;False;False;True;True;True;False;True;40,0;120,0;44,0;83,97583429228999;0,7456410256410256;27,0;42,0;43,0;43,0;1,7272727272727273;1,0
True;False;True;False;False;False;True;True;False;True;True;40,0;120,0;44,0;80,84004602991945;0,7203205128205129;25,0;41,0;43,0;43,0;1,8863636363636365;1,0
True;False;True;False;False;False;True;False;True;True;True;40,0;120,0;44,0;83,54430379746836;0,7563782051282051;27,0;41,0;42,0;43,0;1,7954545454545454;1,0
True;False;True;False;False;False;False;True;True;True;True;40,0;120,0;44,0;86,91024165707711;0,817147435897436;30,0;43,0;43,0;43,0;2,1363636363636362;1,0
True;False;False;True;True;True;True;True;False;False;False;42,0;133,0;46,0;83,35748792270532;0,7712255444813584;30,0;43,0;44,0;45,0;1,8695652173913044;1,0
True;False;False;True;True;True;True;False;True;False;False;42,0;133,0;46,0;83,15217391304347;0,7425249169435215;28,0;44,0;45,0;45,0;2,282608695652174;1,0
True;False;False;True;True;True;True;False;False;True;False;42,0;133,0;46,0;80,19323671497585;0,6915967937562623;25,0;43,0;45,0;45,0;1,9130434782608696;1,0
True;False;False;True;True;True;True;False;False;False;True;42,0;133,0;46,0;79,44444444444444;0,6875362548120024;24,0;44,0;45,0;45,0;2,391304347826087;1,0
True;False;False;True;True;True;False;True;True;False;False;42,0;133,0;46,0;85,45893719806764;0,7958788166429361;31,0;44,0;45,0;45,0;2,3260869565217392;1,0
True;False;False;True;True;True;False;True;False;True;False;42,0;133,0;46,0;83,42995169082126;0,7689645625692136;30,0;42,0;44,0;45,0;2,5;1,0
True;False;False;True;True;True;False;True;False;False;True;42,0;133,0;46,0;85,45893719806764;0,807783578547698;31,0;44,0;45,0;45,0;2,3260869565217392;1,0
True;False;False;True;True;True;False;False;True;True;False;42,0;133,0;46,0;81,85990338164252;0,7119917734535675;27,0;44,0;45,0;45,0;2,4347826086956523;1,0
True;False;False;True;True;True;False;False;True;False;True;42,0;133,0;46,0;83,76811594202898;0,7633483626008543;27,0;45,0;46,0;46,0;1,565217391304348;1,0
True;False;False;True;True;True;False;False;False;True;True;42,0;133,0;46,0;80,57971014492755;0,7085904129093498;26,0;44,0;45,0;45,0;2,4782608695652173;1,0
True;False;False;True;True;False;True;True;True;False;False;42,0;133,0;46,0;83,82850241545894;0,7831303063861202;30,0;43,0;44,0;45,0;1,8478260869565217;1,0
True;False;False;True;True;False;True;True;False;True;False;42,0;133,0;46,0;83,86473429951691;0,8055555555555555;30,0;43,0;44,0;45,0;1,9130434782608696;1,0
True;False;False;True;True;False;True;True;False;False;True;42,0;133,0;46,0;84,43236714975846;0,7930509413067552;30,0;43,0;44,0;45,0;1,8043478260869565;1,0
True;False;False;True;True;False;True;False;True;True;False;42,0;133,0;46,0;78,65942028985508;0,6641024626905027;24,0;41,0;44,0;45,0;2,0217391304347827;1,0
True;False;False;True;True;False;True;False;True;False;True;42,0;133,0;46,0;80,18115942028984;0,7141802457417075;26,0;43,0;44,0;45,0;2,4347826086956523;1,0
True;False;False;True;True;False;True;False;False;True;True;42,0;133,0;46,0;78,78019323671496;0,6652362495385751;24,0;42,0;44,0;45,0;2,0434782608695654;1,0
True;False;False;True;True;False;False;True;True;True;False;42,0;133,0;46,0;84,96376811594203;0,8046788482834993;31,0;43,0;44,0;45,0;2,4347826086956523;1,0
True;False;False;True;True;False;False;True;True;False;True;42,0;133,0;46,0;86,40096618357488;0,81968834045246;31,0;44,0;45,0;45,0;2,282608695652174;1,0
True;False;False;True;True;False;False;True;False;True;True;42,0;133,0;46,0;85,012077294686;0,8012774877392816;30,0;45,0;45,0;45,0;2,3260869565217392;1,0
True;False;False;True;True;False;False;False;True;True;True;42,0;133,0;46,0;81,72705314009661;0,7142593471497126;28,0;43,0;44,0;45,0;2,5;1,0
True;False;False;True;False;True;True;True;True;False;False;42,0;133,0;46,0;83,6352657004831;0,7783183040658124;30,0;42,0;44,0;45,0;1,8478260869565217;1,0
True;False;False;True;False;True;True;True;False;True;False;42,0;133,0;46,0;81,9927536231884;0,748015873015873;28,0;42,0;44,0;45,0;1,9782608695652173;1,0
True;False;False;True;False;True;True;True;False;False;True;42,0;133,0;46,0;83,2487922705314;0,7703817961293046;31,0;41,0;44,0;45,0;1,891304347826087;1,0
True;False;False;True;False;True;True;False;True;True;False;42,0;133,0;46,0;82,71739130434783;0,7173772609819121;26,0;44,0;45,0;45,0;1,7608695652173914;1,0
True;False;False;True;False;True;True;False;True;False;True;42,0;133,0;46,0;82,83816425120773;0,759518536096609;27,0;44,0;45,0;45,0;2,260869565217391;1,0
True;False;False;True;False;True;True;False;False;True;True;42,0;133,0;46,0;80,6280193236715;0,6941346305964247;24,0;44,0;45,0;45,0;1,826086956521739;1,0
True;False;False;True;False;True;False;True;True;True;False;42,0;133,0;46,0;85,8695652173913;0,8168406897642778;31,0;45,0;45,0;45,0;2,260869565217391;1,0
True;False;False;True;False;True;False;True;True;False;True;42,0;133,0;46,0;86,17149758454106;0,8178558245003429;31,0;44,0;45,0;45,0;2,0869565217391304;1,0
True;False;False;True;False;True;False;True;False;True;True;42,0;133,0;46,0;84,58937198067632;0,7904801455465906;30,0;45,0;45,0;45,0;2,3043478260869565;1,0
True;False;False;True;False;True;False;False;True;True;True;42,0;133,0;46,0;81,54589371980676;0,726124558350472;28,0;43,0;45,0;45,0;2,4130434782608696;1,0
True;False;False;True;False;False;True;True;True;True;False;42,0;133,0;46,0;84,2512077294686;0,8015873015873017;29,0;44,0;44,0;45,0;1,8695652173913044;1,0
True;False;False;True;False;False;True;True;True;False;True;42,0;133,0;46,0;85,45893719806763;0,8111981226599166;31,0;43,0;45,0;45,0;1,7173913043478262;1,0
True;False;False;True;False;False;True;True;False;True;True;42,0;133,0;46,0;83,40579710144928;0,790532879818594;29,0;42,0;44,0;45,0;1,891304347826087;1,0
True;False;False;True;False;False;True;False;True;True;True;42,0;133,0;46,0;79,6135265700483;0,6771278278753362;24,0;43,0;44,0;45,0;1,934782608695652;1,0
True;False;False;True;False;False;False;True;True;True;True;42,0;133,0;46,0;87,48792270531402;0,8525549754785635;33,0;45,0;45,0;45,0;2,217391304347826;1,0
True;False;False;False;True;True;True;True;True;False;False;42,0;133,0;46,0;84,2512077294686;0,7834071613141379;31,0;42,0;44,0;45,0;1,8695652173913044;1,0
True;False;False;False;True;True;True;True;False;True;False;42,0;133,0;46,0;81,85990338164251;0,746031746031746;28,0;42,0;44,0;45,0;2,0;1,0
True;False;False;False;True;True;True;True;False;False;True;42,0;133,0;46,0;81,95652173913044;0,7437246216315982;29,0;42,0;44,0;45,0;1,9130434782608696;1,0
True;False;False;False;True;True;True;False;True;True;False;42,0;133,0;46,0;80,78502415458937;0,6955650477245162;26,0;43,0;44,0;45,0;1,934782608695652;1,0
True;False;False;False;True;True;True;False;True;False;True;42,0;133,0;46,0;82,92270531400966;0,743078626799557;28,0;43,0;45,0;45,0;2,282608695652174;1,0
True;False;False;False;True;True;True;False;False;True;True;42,0;133,0;46,0;80,8695652173913;0,711438063597532;26,0;43,0;45,0;45,0;1,9130434782608696;1,0
True;False;False;False;True;True;False;True;True;True;False;42,0;133,0;46,0;83,21256038647343;0,7669804355850868;30,0;43,0;44,0;45,0;2,5;1,0
True;False;False;False;True;True;False;True;True;False;True;42,0;133,0;46,0;87,54830917874398;0,8191214470284236;33,0;44,0;45,0;45,0;2,260869565217391;1,0
True;False;False;False;True;True;False;True;False;True;True;42,0;133,0;46,0;83,94927536231884;0,7715155829773769;29,0;44,0;45,0;45,0;2,369565217391304;1,0
True;False;False;False;True;True;False;False;True;True;True;42,0;133,0;46,0;83,16425120772946;0,7442915150556345;28,0;44,0;45,0;45,0;2,369565217391304;1,0
True;False;False;False;True;False;True;True;True;True;False;42,0;133,0;46,0;83,47826086956522;0,7817460317460316;30,0;42,0;44,0;45,0;1,9565217391304348;1,0
True;False;False;False;True;False;True;True;True;False;True;42,0;133,0;46,0;85,07246376811595;0,805516004851553;31,0;42,0;45,0;45,0;1,7608695652173914;1,0
True;False;False;False;True;False;True;True;False;True;True;42,0;133,0;46,0;81,85990338164251;0,746031746031746;28,0;42,0;44,0;45,0;2,0;1,0
True;False;False;False;True;False;True;False;True;True;True;42,0;133,0;46,0;79,45652173913042;0,6731727574750831;25,0;42,0;44,0;45,0;2,0434782608695654;1,0
True;False;False;False;True;False;False;True;True;True;True;42,0;133,0;46,0;86,03864734299516;0,8072298686916626;31,0;44,0;45,0;45,0;2,3043478260869565;1,0
True;False;False;False;False;True;True;True;True;True;False;42,0;133,0;46,0;83,50241545893721;0,7822997416020672;30,0;42,0;44,0;45,0;1,934782608695652;1,0
True;False;False;False;False;True;True;True;True;False;True;42,0;133,0;46,0;84,90338164251207;0,7913568528186469;30,0;44,0;45,0;45,0;1,7173913043478262;1,0
True;False;False;False;False;True;True;True;False;True;True;42,0;133,0;46,0;81,94444444444444;0,7499868164319992;28,0;42,0;44,0;45,0;1,9565217391304348;1,0
True;False;False;False;False;True;True;False;True;True;True;42,0;133,0;46,0;83,27294685990339;0,7420305331434899;27,0;43,0;45,0;45,0;1,7608695652173914;1,0
True;False;False;False;False;True;False;True;True;True;True;42,0;133,0;46,0;86,36473429951691;0,8292991615250752;31,0;45,0;45,0;45,0;2,217391304347826;1,0
True;False;False;False;False;False;True;True;True;True;True;42,0;133,0;46,0;83,76811594202898;0,7925038232347202;28,0;43,0;45,0;45,0;1,826086956521739;1,0
False;True;True;True;True;True;True;False;False;False;False;40,0;120,0;44,0;80,84004602991945;0,7238141025641026;28,0;40,0;42,0;43,0;2,477272727272727;1,0
