bp distance absolute;DEPICT p-value;predicates_score;node2vec_normal_score;node2vec_graphlet_score;node2vec_autoencode_score;node2vec_combi_score;distance_score;EVOKE_score;rdf2vec_score;struc2vec_score;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
False;False;False;True;False;True;False;False;False;False;False;42,0;133,0;46,0;82,18599033816426;0,7050802879291251;27,0;43,0;44,0;45,0;2,108695652173913;1,0
False;False;False;True;False;False;True;False;False;False;False;42,0;133,0;46,0;81,25603864734299;0,6973514211886306;26,0;43,0;44,0;45,0;2,239130434782609;1,0
False;False;False;True;False;False;False;True;False;False;False;42,0;133,0;46,0;79,3719806763285;0,6639838105784951;24,0;43,0;45,0;45,0;2,347826086956522;1,0
False;False;False;True;False;False;False;False;True;False;False;42,0;133,0;46,0;82,57246376811594;0,7571290143964562;28,0;43,0;45,0;45,0;1,891304347826087;1,0
False;False;False;True;False;False;False;False;False;True;False;42,0;133,0;46,0;85,32608695652173;0,7378315667352213;29,0;44,0;45,0;45,0;1,934782608695652;1,0
False;False;False;True;False;False;False;False;False;False;True;42,0;133,0;46,0;84,20289855072464;0,7407088804514054;28,0;44,0;45,0;45,0;2,239130434782609;1,0
False;False;False;False;True;True;False;False;False;False;False;42,0;133,0;46,0;80,02415458937197;0,6894610557401255;25,0;42,0;44,0;46,0;1,934782608695652;1,0
False;False;False;False;True;False;True;False;False;False;False;42,0;133,0;46,0;81,40096618357488;0,7156699889258029;27,0;42,0;44,0;45,0;2,108695652173913;1,0
False;False;False;False;True;False;False;True;False;False;False;42,0;133,0;46,0;80,21739130434783;0,6854664346358699;25,0;42,0;44,0;46,0;1,8478260869565217;1,0
False;False;False;False;True;False;False;False;True;False;False;42,0;133,0;46,0;81,20772946859904;0,725122607182408;25,0;43,0;44,0;46,0;1,7391304347826086;1,0
False;False;False;False;True;False;False;False;False;True;False;42,0;133,0;46,0;81,66666666666667;0,697858988556663;26,0;44,0;44,0;46,0;1,7608695652173914;1,0
False;False;False;False;True;False;False;False;False;False;True;42,0;133,0;46,0;84,68599033816425;0,7672836576491063;29,0;45,0;45,0;45,0;1,9130434782608696;1,0
False;False;False;False;False;True;True;False;False;False;False;42,0;133,0;46,0;82,0169082125604;0,7021963824289406;27,0;43,0;44,0;45,0;2,260869565217391;1,0
False;False;False;False;False;True;False;True;False;False;False;42,0;133,0;46,0;79,84299516908212;0,6595475399462111;25,0;42,0;44,0;45,0;2,130434782608696;1,0
False;False;False;False;False;True;False;False;True;False;False;42,0;133,0;46,0;81,94444444444444;0,7340841375309813;26,0;44,0;45,0;46,0;1,6956521739130435;1,0
False;False;False;False;False;True;False;False;False;True;False;42,0;133,0;46,0;81,28019323671496;0,706764488741233;26,0;42,0;44,0;45,0;1,9130434782608696;1,0
False;False;False;False;False;True;False;False;False;False;True;42,0;133,0;46,0;85,03623188405798;0,7180496229499552;29,0;45,0;45,0;45,0;2,0;1,0
False;False;False;False;False;False;True;True;False;False;False;42,0;133,0;46,0;79,58937198067633;0,6814784053156147;25,0;42,0;44,0;45,0;2,3260869565217392;1,0
False;False;False;False;False;False;True;False;True;False;False;42,0;133,0;46,0;82,48792270531402;0,7169949375098876;27,0;43,0;44,0;45,0;1,8695652173913044;1,0
False;False;False;False;False;False;True;False;False;True;False;42,0;133,0;46,0;81,3768115942029;0,7120247323735696;26,0;43,0;44,0;45,0;2,130434782608696;1,0
False;False;False;False;False;False;True;False;False;False;True;42,0;133,0;46,0;84,32367149758456;0,7390971892633023;29,0;44,0;44,0;45,0;2,239130434782609;1,0
False;False;False;False;False;False;False;True;True;False;False;42,0;133,0;46,0;78,82850241545893;0,683844855771766;23,0;43,0;44,0;45,0;1,9782608695652173;1,5
False;False;False;False;False;False;False;True;False;True;False;42,0;133,0;46,0;77,40338164251209;0,6362785424247218;23,0;42,0;44,0;45,0;2,152173913043478;1,5
False;False;False;False;False;False;False;True;False;False;True;42,0;133,0;46,0;81,26811594202898;0,6971338923166166;26,0;44,0;45,0;45,0;2,260869565217391;1,0
False;False;False;False;False;False;False;False;True;True;False;42,0;133,0;46,0;80,8816425120773;0,6962242261245584;27,0;42,0;44,0;46,0;1,8478260869565217;1,0
False;False;False;False;False;False;False;False;True;False;True;42,0;133,0;46,0;86,31642512077295;0,7929652481147498;30,0;44,0;45,0;45,0;1,6521739130434783;1,0
