bp distance absolute;DEPICT p-value;predicates_score;node2vec_normal_score;node2vec_graphlet_score;node2vec_autoencode_score;node2vec_combi_score;distance_score;EVOKE_score;rdf2vec_score;struc2vec_score;Recall snps;Recall genes;Recall entries;ROC-AUC overall (lso);ROC-AUC - mean per snpl (lso);Hits@1(lso);Hits@3(lso);Hits@5(lso);Hits@10(lso);Mean rank (lso);Median rank (lso)
False;True;True;True;True;True;False;False;False;True;True;40,0;120,0;44,0;83,74568469505178;0,7813782051282052;28,0;42,0;43,0;44,0;1,6136363636363635;1,0
False;True;True;True;True;False;True;True;True;False;False;40,0;120,0;44,0;83,44361334867665;0,7645512820512821;26,0;42,0;43,0;44,0;1,5909090909090908;1,0
False;True;True;True;True;False;True;True;False;True;False;40,0;120,0;44,0;84,13406214039125;0,7938461538461539;28,0;41,0;42,0;44,0;1,6818181818181819;1,0
False;True;True;True;True;False;True;True;False;False;True;40,0;120,0;44,0;85,04027617951668;0,8099038461538461;28,0;42,0;43,0;44,0;1,5909090909090908;1,0
False;True;True;True;True;False;True;False;True;True;False;40,0;120,0;44,0;83,19907940161106;0,7813782051282051;26,0;42,0;42,0;44,0;1,6363636363636365;1,0
False;True;True;True;True;False;True;False;True;False;True;40,0;120,0;44,0;88,21921749136938;0,8522435897435896;31,0;42,0;44,0;44,0;1,4318181818181819;1,0
False;True;True;True;True;False;True;False;False;True;True;40,0;120,0;44,0;86,95339470655927;0,824679487179487;30,0;42,0;43,0;44,0;1,5454545454545454;1,0
False;True;True;True;True;False;False;True;True;True;False;40,0;120,0;44,0;82,53739930955119;0,7539423076923077;25,0;43,0;44,0;44,0;1,5681818181818181;1,0
False;True;True;True;True;False;False;True;True;False;True;40,0;120,0;44,0;84,2059838895282;0,7620192307692308;27,0;43,0;44,0;44,0;1,5454545454545454;1,0
False;True;True;True;True;False;False;True;False;True;True;40,0;120,0;44,0;81,93325661680092;0,7313782051282052;26,0;42,0;43,0;44,0;1,6590909090909092;1,0
False;True;True;True;True;False;False;False;True;True;True;40,0;120,0;44,0;83,44361334867664;0,7576602564102565;26,0;43,0;44,0;44,0;1,5454545454545454;1,0
False;True;True;True;False;True;True;True;True;False;False;40,0;120,0;44,0;84,99712313003452;0,8139102564102563;28,0;41,0;43,0;44,0;1,5681818181818181;1,0
False;True;True;True;False;True;True;True;False;True;False;40,0;120,0;44,0;84,13406214039125;0,7925961538461539;28,0;41,0;42,0;44,0;1,6818181818181819;1,0
False;True;True;True;False;True;True;True;False;False;True;40,0;120,0;44,0;84,73820483314154;0,7955128205128206;28,0;41,0;43,0;44,0;1,6363636363636365;1,0
False;True;True;True;False;True;True;False;True;True;False;40,0;120,0;44,0;85,65880322209436;0,8264102564102563;29,0;42,0;43,0;44,0;1,5454545454545454;1,0
False;True;True;True;False;True;True;False;True;False;True;40,0;120,0;44,0;87,47123130034522;0,8447115384615383;31,0;42,0;43,0;44,0;1,5;1,0
False;True;True;True;False;True;True;False;False;True;True;40,0;120,0;44,0;87,32738780207134;0,8261217948717949;31,0;42,0;43,0;44,0;1,5681818181818181;1,0
False;True;True;True;False;True;False;True;True;True;False;40,0;120,0;44,0;83,28538550057539;0,7693589743589744;26,0;41,0;44,0;44,0;1,5909090909090908;1,0
False;True;True;True;False;True;False;True;True;False;True;40,0;120,0;44,0;84,34982738780207;0,7626602564102565;27,0;43,0;44,0;44,0;1,5227272727272727;1,0
False;True;True;True;False;True;False;True;False;True;True;40,0;120,0;44,0;82,6812428078251;0,7307692307692308;27,0;41,0;44,0;44,0;1,6363636363636365;1,0
False;True;True;True;False;True;False;False;True;True;True;40,0;120,0;44,0;86,16225546605293;0,8126602564102564;29,0;43,0;44,0;44,0;1,4772727272727273;1,0
False;True;True;True;False;False;True;True;True;True;False;40,0;120,0;44,0;85,25604142692751;0,8195192307692307;29,0;41,0;43,0;44,0;1,5909090909090908;1,0
False;True;True;True;False;False;True;True;True;False;True;40,0;120,0;44,0;88,07537399309552;0,8516025641025641;31,0;42,0;44,0;44,0;1,4545454545454546;1,0
False;True;True;True;False;False;True;True;False;True;True;40,0;120,0;44,0;84,93958573072497;0,8079807692307692;28,0;42,0;43,0;44,0;1,6590909090909092;1,0
False;True;True;True;False;False;True;False;True;True;True;40,0;120,0;44,0;87,57192174913693;0,8453525641025641;31,0;42,0;44,0;44,0;1,4772727272727273;1,0
False;True;True;True;False;False;False;True;True;True;True;40,0;120,0;44,0;85,50057537399309;0,7855769230769231;28,0;42,0;44,0;44,0;1,5;1,0
False;True;True;False;True;True;True;True;True;False;False;40,0;120,0;44,0;82,36478711162256;0,7491346153846153;26,0;42,0;43,0;44,0;1,6590909090909092;1,0
False;True;True;False;True;True;True;True;False;True;False;40,0;120,0;44,0;82,36478711162256;0,7409615384615384;26,0;41,0;42,0;44,0;1,7045454545454546;1,0
False;True;True;False;True;True;True;True;False;False;True;40,0;120,0;44,0;81,63118527042577;0,7292948717948718;25,0;41,0;43,0;44,0;1,6818181818181819;1,0
False;True;True;False;True;True;True;False;True;True;False;40,0;120,0;44,0;83,19907940161106;0,778301282051282;26,0;43,0;43,0;44,0;1,5909090909090908;1,0
False;True;True;False;True;True;True;False;True;False;True;40,0;120,0;44,0;84,59436133486766;0,7847435897435897;27,0;42,0;44,0;44,0;1,5227272727272727;1,0
False;True;True;False;True;True;True;False;False;True;True;40,0;120,0;44,0;82,79631760644419;0,7417948717948718;26,0;42,0;43,0;44,0;1,6363636363636365;1,0
